"OWNER","TABLE_NAME","COMMENTS","NUM_ROWS","COLUMN_NAME","COMMENTS","DATA_TYPE","DATA_LENGTH"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","PROVINCE","省份","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","LAT","纬度","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","LOG","日志","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","CATEGORYNAME","种类名","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","SJ","时间","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","EMAIL","电子邮箱","VARCHAR2","1000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","QQHM","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","YDDH","移动电话","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","DESCRIPTION","描述","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","NAME","名称","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","ITEMURL","项目地址","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","ITEMID","项目ID","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP","小交易手机APP帖子","605889","UUID","主键","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","DUETIME","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","MAPTHUMB","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","LOCATION","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","CITY","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","PROVINCE","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","LAT","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","LOG","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","CATEGORYNAME","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","SJ","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","EMAIL","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","QQHM","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","YDDH","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","DESCRIPTION","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","NAME","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","ITEMURL","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","ITEMID","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","UUID","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","UPDATE_TIME","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","GNRT_TIME","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","TBL_SRC","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","INFO_SRC","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","QZONELINK","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","RENRENLINK","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","WEIBOLINK","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","TENCENTWEIBOLINK","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","NICK","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","BIGAVATAR","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","USERID","","VARCHAR2","4000"
"HADOOP","TMP_XIAOJIAOYI_APP_01","","16","IMG","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","MOBILE","手机号码","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","CITY_NO","城市区号","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","URL","网址","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","YOUBIAN","邮编","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","DIZHI","地址","VARCHAR2","1000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","EMAIL","电子邮箱","VARCHAR2","1000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","CHUANZHEN","传真","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","TEL","电话","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","WANGZHI","网址","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","JIANJIE","简介","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","CHUZHENSHI","出诊室","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","CZSJ","出诊时间","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","SHANCHANG","擅长","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","SFZH","身份证号","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","ZYLB","资源类别","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","ZHIWU","职务","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","ZHICHEN","职称","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","KESHI","科室","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","YYDH","预约电话","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","YIYUAN","医院","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","MZ","民族","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","JG","籍贯","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","XB","性别","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","AGE","年龄","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","NO","医生编号","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","NAME","姓名","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","UUID","主键","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX","医生信息","395960","SFZH_MD5","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","UPDATE_TIME","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","GNRT_TIME","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","TBL_SRC","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","INFO_SRC","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","ADDED_INFO","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","QQ","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","MOBILE","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","CITY_NO","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","URL","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","YOUBIAN","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","DIZHI","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","EMAIL","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","CHUANZHEN","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","TEL","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","WANGZHI","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","JIANJIE","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","CHUZHENSHI","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","CZSJ","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","SHANCHANG","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","SFZH","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","ZYLB","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","ZHIWU","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","ZHICHEN","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","KESHI","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","YYDH","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","YIYUAN","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","MZ","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","JG","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","XB","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","AGE","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","NO","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","NAME","","VARCHAR2","4000"
"HADOOP","YISHIXINXI_ZHXX_01","","19","UUID","","VARCHAR2","4000"
"HADOOP","ZFB_XJ","支付宝_新疆","460067","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","ZFB_XJ","支付宝_新疆","460067","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","ZFB_XJ","支付宝_新疆","460067","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","ZFB_XJ","支付宝_新疆","460067","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","ZFB_XJ","支付宝_新疆","460067","NAME","姓名","VARCHAR2","4000"
"HADOOP","ZFB_XJ","支付宝_新疆","460067","PHONE","电话","VARCHAR2","4000"
"HADOOP","ZFB_XJ","支付宝_新疆","460067","UUID","主键","VARCHAR2","4000"
"HADOOP","ZFB_XJ_01","","89","UPDATE_TIME","","VARCHAR2","4000"
"HADOOP","ZFB_XJ_01","","89","GNRT_TIME","","VARCHAR2","4000"
"HADOOP","ZFB_XJ_01","","89","TBL_SRC","","VARCHAR2","4000"
"HADOOP","ZFB_XJ_01","","89","INFO_SRC","","VARCHAR2","4000"
"HADOOP","ZFB_XJ_01","","89","NAME","","VARCHAR2","4000"
"HADOOP","ZFB_XJ_01","","89","PHONE","","VARCHAR2","4000"
"HADOOP","ZFB_XJ_01","","89","UUID","","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","DEST_NAME","目标名称","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","EM_ALT","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","EM_HEAD","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","PPOS","","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","PUIN","","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","REPLIES","回复数","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","RIGHTS","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","RT_SUM","","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","SOURCE_NAME","对象名称","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","SOURCE_URL","对象网址","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","T1_SOURCE","","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","T1_SUBTYPE","","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","T1_TERMTYPE","","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","CREATE_TIME","创建时间","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","CONTENT","QQ说说内容","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","TID","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","NAME","昵称","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","UIN","QQ号码","VARCHAR2","4000"
"HADOOP","DATABASE20131101_05","QQ说说","470085724","UUID","主键","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","UIN","QQ号码","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","UUID","主键","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","DEST_NAME","目标名称","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","EM_ALT","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","EM_HEAD","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","PPOS","","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","PUIN","","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","REPLIES","回复数","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","RIGHTS","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","RT_SUM","","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","SOURCE_NAME","对象名称","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","SOURCE_URL","对象网址","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","T1_SOURCE","","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","T1_SUBTYPE","","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","T1_TERMTYPE","","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","CREATE_TIME","创建时间","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","CONTENT","QQ说说内容","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","TID","(未猜出来)","VARCHAR2","4000"
"HADOOP","DATEBASE20130413_20","QQ说说","304472987","NAME","昵称","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","MOBILE","手机号码","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHXZ","","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHSR","","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHDZ","","VARCHAR2","1000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHHYDJ","","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHTX","","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHDJID","","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHNC","","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","YHID","用户ID","VARCHAR2","4000"
"HADOOP","EB_SUNING_USER","苏宁会员_多个字段为空","879026","UUID","主键","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","GNRT_TIME","","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","FRIENDSINFO","朋友信息","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","FIMG","","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","FNAME","","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","USERDATE","用户生日","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","USERLASTDATE","用户最后登录日期","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","USERIMAGE","用户图片","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","EMAILURL","Email 地址","VARCHAR2","1000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","USERINFO","用户信息","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","USERID","操作人","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","USERNAME","用户名","VARCHAR2","4000"
"HADOOP","LASTFMFRIENDS_20131120","last。fm用户信息","43823941","UUID","主键","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","BIRTHDAY","出生日期","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","SCHOOL","学校","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","FRIEND_NUM","朋友数","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","FRIEND_TYPE","朋友类型","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","LOCATION","所在地","VARCHAR2","1000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","HOME","家庭住址","VARCHAR2","1000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","SCHOOL_NAME","学校名称","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","SCHOOL_ID","学校ID","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","TRADE_NAME","商品名","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","TRADE_ID","(未猜出来)","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","IMG","图片地址","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","NAME","姓名","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","HASH","标识码","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","PL_QQ_PENGYOU_CUSTOMER20140518","QQ朋友","219555430","UUID","主键","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GROUP_COMMENT","评论","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","QQ_AUTH","QQ身份验证","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","QQ_GENDER","QQ性别","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","QQ_AGE","QQ年龄","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","QQ_NICK","QQ昵称","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GROUP_TAG","(未猜出来)","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GROUP_CRT_DATE","群创建时间","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GROUP_MASTQQ","群人数","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GROUP_TITLE","群昵称","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GROUP_NO_1","(未猜出来)","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","GROUP_NO","QQ群号","VARCHAR2","4000"
"HADOOP","QQ_GROUP","QQ群消息","2835947637","UUID","主键","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","PHONE","电话","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","MOBILE","手机号码","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","CITY_NO","城市区号","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","PAGEURL","网页地址","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","FENLEI","分类","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","CITY","市","VARCHAR2","1000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","URL","网址","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","GETIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","LAIYUAN","来源","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","NEIRONG","内容","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","OTHER","其他","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","DIQU","地区","VARCHAR2","1000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","UPTIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","TITLE","标题","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","YF","运费","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","YC","异常","VARCHAR2","4000"
"HADOOP","TMP_BAIXING","百姓数据","2795970","UUID","主键","VARCHAR2","4000"
"HADOOP","TMP_BAIXING_20140518","百姓数据","3995270","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_BAIXING_20140518","百姓数据","3995270","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_BAIXING_20140518","百姓数据","3995270","ADDED_INFO","添加信息","VARCHAR2","4000"
